Speaker,Text,Context,filename,Summary
S2,Preprints.,You said sixty to eighty with --,Cataldo-etal_G11_Transcript,You said sixty to eighty with --
S1,--preprints and --,Preprints.,Cataldo-etal_G11_Transcript,Preprints.
S2,Yeah.,--preprints and --,Cataldo-etal_G11_Transcript,--preprints and --
S1,"Okay. When you find online information for research projects, what is the most",Yeah.,Cataldo-etal_G11_Transcript,Yeah.
S2,"Again, if the online information is associated with the popular researcher, generally,","Okay. When you find online information for research projects, what is the most",Cataldo-etal_G11_Transcript,"Okay. When you find online information for research projects, what is the most"
S1,Okay. Do you care about the online information you gather and include in your,"Again, if the online information is associated with the popular researcher, generally,",Cataldo-etal_G11_Transcript,"Again, if the online information is associated with the popular researcher, generally,"
S2,I do. Absolutely.,Okay. Do you care about the online information you gather and include in your,Cataldo-etal_G11_Transcript,Okay. Do you care about the online information you gather and include in your
S1,Can you tell me more about why you care?,I do. Absolutely.,Cataldo-etal_G11_Transcript,I do. Absolutely.
S2,"Because these days my entire research, it's an inevitable part of it. [inaudible] and I",Can you tell me more about why you care?,Cataldo-etal_G11_Transcript,Can you tell me more about why you care?
S1,"Do you think it is important to know whether the online information is from a book, a","Because these days my entire research, it's an inevitable part of it. [inaudible] and I",Cataldo-etal_G11_Transcript,"Because these days my entire research, it's an inevitable part of it. [inaudible] and I"
S2,Extremely important.,"Do you think it is important to know whether the online information is from a book, a",Cataldo-etal_G11_Transcript,"Do you think it is important to know whether the online information is from a book, a"
S1,Why is that extremely important?,Extremely important.,Cataldo-etal_G11_Transcript,Extremely important.
S2,Because I have a sort of part of the liability of the information based on [inaudible] it,Why is that extremely important?,Cataldo-etal_G11_Transcript,Why is that extremely important?
S1,"Thinking about the activity we just did, what would have made it more realistic to you",Because I have a sort of part of the liability of the information based on [inaudible] it,Cataldo-etal_G11_Transcript,Because I have a sort of part of the liability of the information based on [inaudible] it
S2,"Adding depth, meaning links inside websites where if they have been clickable.","Thinking about the activity we just did, what would have made it more realistic to you",Cataldo-etal_G11_Transcript,"Thinking about the activity we just did, what would have made it more realistic to you"
S1,All right. That is the questions.,"Adding depth, meaning links inside websites where if they have been clickable.",Cataldo-etal_G11_Transcript,"Adding depth, meaning links inside websites where if they have been clickable."
S2,[inaudible].,All right. That is the questions.,Cataldo-etal_G11_Transcript,All right. That is the questions.
S1,"Make sure [inaudible]. Okay, we've done the interview, and now I can stop recording",[inaudible].,Cataldo-etal_G11_Transcript,[inaudible].
S2,Sounds good.,"Okay. Actually, I think it's back on. For the first few parts where I'm going to ask you",Cataldo-etal_G16_Transcript,"Okay. Actually, I think it's back on. For the first few parts where I'm going to ask you"
S1,"All right, so I'm putting in your ID first. We have to keep you anonymous, we don't use",Sounds good.,Cataldo-etal_G16_Transcript,Sounds good.
S2,I'm a fourth year PhD student.,"All right, so I'm putting in your ID first. We have to keep you anonymous, we don't use",Cataldo-etal_G16_Transcript,"All right, so I'm putting in your ID first. We have to keep you anonymous, we don't use"
S1,Have any of your parents or guardians received a bachelor's degree?,I'm a fourth year PhD student.,Cataldo-etal_G16_Transcript,I'm a fourth year PhD student.
S2,No.,Have any of your parents or guardians received a bachelor's degree?,Cataldo-etal_G16_Transcript,Have any of your parents or guardians received a bachelor's degree?
S1,"So, you're a first generation college student like myself [laughter]. Have you asked a",No.,Cataldo-etal_G16_Transcript,No.
S2,"Yeah. Not in awhile, but yeah [laughter].","So, you're a first generation college student like myself [laughter]. Have you asked a",Cataldo-etal_G16_Transcript,"So, you're a first generation college student like myself [laughter]. Have you asked a"
S1,"Good. Did you ask the librarian in person, online, on chat, both?","Yeah. Not in awhile, but yeah [laughter].",Cataldo-etal_G16_Transcript,"Yeah. Not in awhile, but yeah [laughter]."
S2,"I guess both. I was an undergrad student here, so it's been a long time.","Good. Did you ask the librarian in person, online, on chat, both?",Cataldo-etal_G16_Transcript,"Good. Did you ask the librarian in person, online, on chat, both?"
S1,"So, it's been awhile [laughter].","I guess both. I was an undergrad student here, so it's been a long time.",Cataldo-etal_G16_Transcript,"I guess both. I was an undergrad student here, so it's been a long time."
S2,"So, yeah, I'm pretty sure I've done both.","So, it's been awhile [laughter].",Cataldo-etal_G16_Transcript,"So, it's been awhile [laughter]."
S1,Okay. Have you attended a lecture or workshop taught by a librarian?,"So, yeah, I'm pretty sure I've done both.",Cataldo-etal_G16_Transcript,"So, yeah, I'm pretty sure I've done both."
S2,"Yes. I think I took one of the citation ones, which I think was by a librarian [laughter].",Okay. Have you attended a lecture or workshop taught by a librarian?,Cataldo-etal_G16_Transcript,Okay. Have you attended a lecture or workshop taught by a librarian?
S1,"Most of those are, yes. How many times in the last two years have you attended a","Yes. I think I took one of the citation ones, which I think was by a librarian [laughter].",Cataldo-etal_G16_Transcript,"Yes. I think I took one of the citation ones, which I think was by a librarian [laughter]."
S2,Probably zero in the past two years. And that was when I started grad school.,"Most of those are, yes. How many times in the last two years have you attended a",Cataldo-etal_G16_Transcript,"Most of those are, yes. How many times in the last two years have you attended a"
S1,Have you taken a credit course about research studies taught by a librarian?,Probably zero in the past two years. And that was when I started grad school.,Cataldo-etal_G16_Transcript,Probably zero in the past two years. And that was when I started grad school.
S2,No.,Have you taken a credit course about research studies taught by a librarian?,Cataldo-etal_G16_Transcript,Have you taken a credit course about research studies taught by a librarian?
S1,Have you completed an online tutorial about searching for resources created by a,No.,Cataldo-etal_G16_Transcript,No.
S2,"I don't think so, so no.",Have you completed an online tutorial about searching for resources created by a,Cataldo-etal_G16_Transcript,Have you completed an online tutorial about searching for resources created by a
S1,Okay. How many research projects have you completed in the last two years? This is,"I don't think so, so no.",Cataldo-etal_G16_Transcript,"I don't think so, so no."
S2,Those are really long ongoing [laughter] projects. So it's kind of hard to say.,Okay. How many research projects have you completed in the last two years? This is,Cataldo-etal_G16_Transcript,Okay. How many research projects have you completed in the last two years? This is
S1,Or had going on in those last two years?,Those are really long ongoing [laughter] projects. So it's kind of hard to say.,Cataldo-etal_G16_Transcript,Those are really long ongoing [laughter] projects. So it's kind of hard to say.
S2,I guess I've worked on two papers in that time if that counts.,Or had going on in those last two years?,Cataldo-etal_G16_Transcript,Or had going on in those last two years?
S1,Okay. Yeah. Sure.,I guess I've worked on two papers in that time if that counts.,Cataldo-etal_G16_Transcript,I guess I've worked on two papers in that time if that counts.
S2,"Yeah. They are just yearlong projects, so it's hard to say [laughter].",Okay. Yeah. Sure.,Cataldo-etal_G16_Transcript,Okay. Yeah. Sure.
S1,"Yeah, I can actually relate. Spend some project [inaudible]. Were any of these","Yeah. They are just yearlong projects, so it's hard to say [laughter].",Cataldo-etal_G16_Transcript,"Yeah. They are just yearlong projects, so it's hard to say [laughter]."
S2,Yes.,"Yeah, I can actually relate. Spend some project [inaudible]. Were any of these",Cataldo-etal_G16_Transcript,"Yeah, I can actually relate. Spend some project [inaudible]. Were any of these"
S1,Think about your last research project. When was it and what was it?,Yes.,Cataldo-etal_G16_Transcript,Yes.
S2,"Well, I'm about to submit another manuscript for publication, so it was a chemistry",Think about your last research project. When was it and what was it?,Cataldo-etal_G16_Transcript,Think about your last research project. When was it and what was it?
S1,What particular subject area in chemistry your report about?,"Well, I'm about to submit another manuscript for publication, so it was a chemistry",Cataldo-etal_G16_Transcript,"Well, I'm about to submit another manuscript for publication, so it was a chemistry"
S2,It's materials chemistry and inorganic synthesis if you want to put that in there.,What particular subject area in chemistry your report about?,Cataldo-etal_G16_Transcript,What particular subject area in chemistry your report about?
S1,Inorganic?,It's materials chemistry and inorganic synthesis if you want to put that in there.,Cataldo-etal_G16_Transcript,It's materials chemistry and inorganic synthesis if you want to put that in there.
S2,"Yep, inorganic.",Inorganic?,Cataldo-etal_G16_Transcript,Inorganic?
