Speaker,Text,Context,filename,Summary
S2,Both my parents.,Okay. And have any of your parents or guardians received a bachelor's degree?,Cataldo-etal_G28_Transcript,Okay. And have any of your parents or guardians received a bachelor's degree?
S1,Okay. And have you ever asked a librarian for help with a research project?,Both my parents.,Cataldo-etal_G28_Transcript,Both my parents.
S2,I have.,Okay. And have you ever asked a librarian for help with a research project?,Cataldo-etal_G28_Transcript,Okay. And have you ever asked a librarian for help with a research project?
S1,"Okay. And was that in person, online via chat, or both?",I have.,Cataldo-etal_G28_Transcript,I have.
S2,Probably both.,"Okay. And was that in person, online via chat, or both?",Cataldo-etal_G28_Transcript,"Okay. And was that in person, online via chat, or both?"
S1,And have you ever attended a lecture or workshop that was taught by a librarian?,Probably both.,Cataldo-etal_G28_Transcript,Probably both.
S2,"I'm sure I have in the past, but I don't remember off the top of my head.",And have you ever attended a lecture or workshop that was taught by a librarian?,Cataldo-etal_G28_Transcript,And have you ever attended a lecture or workshop that was taught by a librarian?
S1,Okay. And how many times in the last two years have you attended a workshop or,"I'm sure I have in the past, but I don't remember off the top of my head.",Cataldo-etal_G28_Transcript,"I'm sure I have in the past, but I don't remember off the top of my head."
S2,The last two years? Maybe once.,Okay. And how many times in the last two years have you attended a workshop or,Cataldo-etal_G28_Transcript,Okay. And how many times in the last two years have you attended a workshop or
S1,And have you ever taken a four-credit course about research strategies taught by a,The last two years? Maybe once.,Cataldo-etal_G28_Transcript,The last two years? Maybe once.
S2,No.,And have you ever taken a four-credit course about research strategies taught by a,Cataldo-etal_G28_Transcript,And have you ever taken a four-credit course about research strategies taught by a
S1,And how many research projects have you completed in the last two years? This is,No.,Cataldo-etal_G28_Transcript,No.
S2,Maybe one.,And how many research projects have you completed in the last two years? This is,Cataldo-etal_G28_Transcript,And how many research projects have you completed in the last two years? This is
S1,Was this on a science topic?,Maybe one.,Cataldo-etal_G28_Transcript,Maybe one.
S2,Yes.,Was this on a science topic?,Cataldo-etal_G28_Transcript,Was this on a science topic?
S1,"And what was the project, and when did you do it?",Yes.,Cataldo-etal_G28_Transcript,Yes.
S2,So the project was looking at HIV. It was last summer. And so in between the first and,"And what was the project, and when did you do it?",Cataldo-etal_G28_Transcript,"And what was the project, and when did you do it?"
S1,Okay. That's interesting. Where did you go first to get information for this project?,So the project was looking at HIV. It was last summer. And so in between the first and,Cataldo-etal_G28_Transcript,So the project was looking at HIV. It was last summer. And so in between the first and
S2,I guess it would be our program administrators. They gave us a list [inaudible] a lot of,Okay. That's interesting. Where did you go first to get information for this project?,Cataldo-etal_G28_Transcript,Okay. That's interesting. Where did you go first to get information for this project?
S1,And where else did you go to get information for the research project?,I guess it would be our program administrators. They gave us a list [inaudible] a lot of,Cataldo-etal_G28_Transcript,I guess it would be our program administrators. They gave us a list [inaudible] a lot of
S2,Online sources. We had other faculty members within our team. Just kind of word of,And where else did you go to get information for the research project?,Cataldo-etal_G28_Transcript,And where else did you go to get information for the research project?
S1,And tell me more about the online sources that you used.,Online sources. We had other faculty members within our team. Just kind of word of,Cataldo-etal_G28_Transcript,Online sources. We had other faculty members within our team. Just kind of word of
S2,A lot of PubMed. Yeah. Off the top of my head.,And tell me more about the online sources that you used.,Cataldo-etal_G28_Transcript,And tell me more about the online sources that you used.
S1,Okay.,A lot of PubMed. Yeah. Off the top of my head.,Cataldo-etal_G28_Transcript,A lot of PubMed. Yeah. Off the top of my head.
S1,And how did you keep track of the resources that interested you at the beginning of,Okay.,Cataldo-etal_G28_Transcript,Okay.
S2,I guess I just had them written down. He already had a lot of research on things that,And how did you keep track of the resources that interested you at the beginning of,Cataldo-etal_G28_Transcript,And how did you keep track of the resources that interested you at the beginning of
S1,"Okay. And did you use -- well, let me ask another question first. What did you use to",I guess I just had them written down. He already had a lot of research on things that,Cataldo-etal_G28_Transcript,I guess I just had them written down. He already had a lot of research on things that
S2,"It was a combination. I did it on my own, but then there is a program that I used","Okay. And did you use -- well, let me ask another question first. What did you use to",Cataldo-etal_G28_Transcript,"Okay. And did you use -- well, let me ask another question first. What did you use to"
S1,Yeah. I have a list for you. Did you use any of these?,"It was a combination. I did it on my own, but then there is a program that I used",Cataldo-etal_G28_Transcript,"It was a combination. I did it on my own, but then there is a program that I used"
S2,EndNote.,Yeah. I have a list for you. Did you use any of these?,Cataldo-etal_G28_Transcript,Yeah. I have a list for you. Did you use any of these?
S1,Okay. EndNote. Did you like EndNote?,EndNote.,Cataldo-etal_G28_Transcript,EndNote.
S2,I did. It was all right. Do you like EndNote [laughter]?,Okay. EndNote. Did you like EndNote?,Cataldo-etal_G28_Transcript,Okay. EndNote. Did you like EndNote?
S1,Sometimes.,I did. It was all right. Do you like EndNote [laughter]?,Cataldo-etal_G28_Transcript,I did. It was all right. Do you like EndNote [laughter]?
S2,Sometimes.,Sometimes.,Cataldo-etal_G28_Transcript,Sometimes.
S1,Did you use EndNote at all during the beginning process as you were keeping track of,Sometimes.,Cataldo-etal_G28_Transcript,Sometimes.
S2,Yeah. I did. I think from the beginning -- I hadn't really used it before. I haven't really,Did you use EndNote at all during the beginning process as you were keeping track of,Cataldo-etal_G28_Transcript,Did you use EndNote at all during the beginning process as you were keeping track of
S1,Okay. Cool. Did you use the library to find information for this research project? And,Yeah. I did. I think from the beginning -- I hadn't really used it before. I haven't really,Cataldo-etal_G28_Transcript,Yeah. I did. I think from the beginning -- I hadn't really used it before. I haven't really
S2,Not this library. I don't think the other library either.,Okay. Cool. Did you use the library to find information for this research project? And,Cataldo-etal_G28_Transcript,Okay. Cool. Did you use the library to find information for this research project? And
S1,Okay.,Not this library. I don't think the other library either.,Cataldo-etal_G28_Transcript,Not this library. I don't think the other library either.
S2,So yeah.,Okay.,Cataldo-etal_G28_Transcript,Okay.
S1,What devices do you use to access the Internet to get information?,So yeah.,Cataldo-etal_G28_Transcript,So yeah.
S2,From a computer.,What devices do you use to access the Internet to get information?,Cataldo-etal_G28_Transcript,What devices do you use to access the Internet to get information?
S1,Laptop or desktop?,From a computer.,Cataldo-etal_G28_Transcript,From a computer.
S2,Both.,Laptop or desktop?,Cataldo-etal_G28_Transcript,Laptop or desktop?
S1,What device could you not live without [laughter]?,Both.,Cataldo-etal_G28_Transcript,Both.
S2,I guess I'll say my phone.,What device could you not live without [laughter]?,Cataldo-etal_G28_Transcript,What device could you not live without [laughter]?
S1,Okay. Do you use social media for your schoolwork?,I guess I'll say my phone.,Cataldo-etal_G28_Transcript,I guess I'll say my phone.
S2,"For my schoolwork? Actually, yeah. We kind of do. So our class has a Facebook group",Okay. Do you use social media for your schoolwork?,Cataldo-etal_G28_Transcript,Okay. Do you use social media for your schoolwork?
S1,That's cool.,"For my schoolwork? Actually, yeah. We kind of do. So our class has a Facebook group",Cataldo-etal_G28_Transcript,"For my schoolwork? Actually, yeah. We kind of do. So our class has a Facebook group"
S2,-- so it works as -- it's always online. So yeah. So actually our Facebook group is,That's cool.,Cataldo-etal_G28_Transcript,That's cool.
S1,That's very good. Okay. All right. We're going to move to the next portion of this. You,-- so it works as -- it's always online. So yeah. So actually our Facebook group is,Cataldo-etal_G28_Transcript,-- so it works as -- it's always online. So yeah. So actually our Facebook group is
S2,Okay. Thank you.,That's very good. Okay. All right. We're going to move to the next portion of this. You,Cataldo-etal_G28_Transcript,That's very good. Okay. All right. We're going to move to the next portion of this. You
S1,And any questions before we start?,Okay. Thank you.,Cataldo-etal_G28_Transcript,Okay. Thank you.
S2,No.,And any questions before we start?,Cataldo-etal_G28_Transcript,And any questions before we start?
S1,So go ahead and hit next.,No.,Cataldo-etal_G28_Transcript,No.
S3,Scientists have a slithering problem on their hands. Burmese pythons are literally,So go ahead and hit next.,Cataldo-etal_G28_Transcript,So go ahead and hit next.
S1,"Okay. So you're browsing the Internet, and then you encounter this video, and you",Scientists have a slithering problem on their hands. Burmese pythons are literally,Cataldo-etal_G28_Transcript,Scientists have a slithering problem on their hands. Burmese pythons are literally
S2,You are beginning a literature search for your thesis on the impact of the Burmese,"Okay. So you're browsing the Internet, and then you encounter this video, and you",Cataldo-etal_G28_Transcript,"Okay. So you're browsing the Internet, and then you encounter this video, and you"
S1,Okay. So this is your initial search. And you have one search opportunity that will,You are beginning a literature search for your thesis on the impact of the Burmese,Cataldo-etal_G28_Transcript,You are beginning a literature search for your thesis on the impact of the Burmese
S2,Okay.,Okay. So this is your initial search. And you have one search opportunity that will,Cataldo-etal_G28_Transcript,Okay. So this is your initial search. And you have one search opportunity that will
